statecode,state,districtcode,districtname,marketcode,marketname,latitude,longitude
KL,Kerala,283,Thirssur,139,Thrissur APMC,10.578440549150379,76.2374885385232
KL,Kerala,283,Thirssur,4358,Varandarappilly  VFPCK APMC,10.381948910856414,76.31316275724491
KL,Kerala,283,Thirssur,4626,Veloorkkara VFPCK APMC,10.347272430842137,75.980091956582
KL,Kerala,283,Thirssur,2027,Wadakkanchery APMC,10.713825656997372,76.23627432650981
KL,Kerala,284,Thiruvananthapuram,1080,Anyara(EEC) APMC,8.623017220876358,76.93950781535335
KL,Kerala,284,Thiruvananthapuram,2008,Aralamoodu APMC,8.363625147591364,77.13860744443669
KL,Kerala,284,Thiruvananthapuram,4561,Aryanad VFPCK APMC,9.00603843646988,76.88859522210971
KL,Kerala,284,Thiruvananthapuram,4562,Athiyannur VFPCK APMC,8.11813801447268,77.21435445185988
KL,Kerala,284,Thiruvananthapuram,2012,Attingal APMC,8.729449596050985,76.86194888619272
KL,Kerala,284,Thiruvananthapuram,4297,Balaramapuram  VFPCK APMC,8.69998115146888,76.56668013031513
KL,Kerala,284,Thiruvananthapuram,4240,Balarampuram APMC,8.375738502097185,76.97104014948053
KL,Kerala,284,Thiruvananthapuram,2693,Chala APMC,8.50198924619053,77.01305983815567
KL,Kerala,284,Thiruvananthapuram,4300,Chenkal  VFPCK APMC,8.29660282753231,77.11713433575946
KL,Kerala,284,Thiruvananthapuram,4303,Kallara  VFPCK APMC,8.44106248202043,77.45866712887735
KL,Kerala,284,Thiruvananthapuram,1970,Kattakada APMC,8.520068464546945,77.20851567408346
KL,Kerala,284,Thiruvananthapuram,4304,Kattakkada  VFPCK APMC,7.954689489197147,76.67428614355246
KL,Kerala,284,Thiruvananthapuram,4563,Kilmannur VFPCK APMC,8.719854897252329,76.95253828949384
KL,Kerala,284,Thiruvananthapuram,4299,Kollayil  VFPCK APMC,8.693524233624634,77.00585412865964
KL,Kerala,284,Thiruvananthapuram,4301,Kovilnada  VFPCK APMC,8.40248611313947,76.51364183138533
KL,Kerala,284,Thiruvananthapuram,3375,Kunnathukkal VFPCK APMC,8.399232181541281,76.71665202261275
KL,Kerala,284,Thiruvananthapuram,3376,Maranelloor VFPCK APMC,8.138740684971179,77.28964677343022
KL,Kerala,284,Thiruvananthapuram,4564,Mudakkal VFPCK APMC,8.472474623220661,77.07327217498329
KL,Kerala,284,Thiruvananthapuram,4565,Mylachal VFPCK APMC,8.407390589403427,77.08784911129678
KL,Kerala,284,Thiruvananthapuram,138,Nedumangadu APMC,8.704034449108017,77.10226462251404
KL,Kerala,284,Thiruvananthapuram,2011,Neyyatinkara APMC,8.2612296465819,77.04919205186165
KL,Kerala,284,Thiruvananthapuram,4298,Neyyattinkara  VFPCK APMC,8.74333682938145,77.03512088705364
KL,Kerala,284,Thiruvananthapuram,4566,Pappanchani VFPCK APMC,8.412872569414636,76.62272565862828
KL,Kerala,284,Thiruvananthapuram,2010,Parassala APMC,8.39108066598625,77.12167002783889
KL,Kerala,284,Thiruvananthapuram,4414,Parassala VFPCK APMC,8.477231274161728,76.87858119291344
KL,Kerala,284,Thiruvananthapuram,2009,Pothencode APMC,8.668981040502315,76.95266987605186
KL,Kerala,284,Thiruvananthapuram,137,Thiruvananthapuram APMC,8.472095520663226,76.91628746234517
KL,Kerala,284,Thiruvananthapuram,2036,Vamanapuram APMC,8.684022957164562,76.90433443822718
KL,Kerala,284,Thiruvananthapuram,4567,Vellanad VFPCK APMC,8.500361456927255,77.27307801338247
KL,Kerala,284,Thiruvananthapuram,4305,Vellarada  VFPCK APMC,8.35605848022103,77.0421754921439
KL,Kerala,284,Thiruvananthapuram,4568,Vembayam VFPCK APMC,8.906939031612513,76.71361533300082
KL,Kerala,284,Thiruvananthapuram,4302,Vengannore  VFPCK APMC,8.404492388142353,77.00970938228942
KL,Kerala,285,Wayanad,4649,Cheeral VFPCK APMC,11.454848534955934,76.17399005418154
KL,Kerala,285,Wayanad,142,Kalpetta APMC,11.585634350727005,76.08076185567528
KL,Kerala,285,Wayanad,2033,Manathavady APMC,11.96697449166461,76.01922242912191
KL,Kerala,285,Wayanad,4650,Muttil VFPCK APMC,11.771924254845818,76.43172285915092
KL,Kerala,285,Wayanad,4381,Neervaram  VFPCK APMC,11.971886771352388,75.66079735044849
KL,Kerala,285,Wayanad,4380,Padinjarathara  VFPCK APMC,11.3980555196627,76.12390167593284
KL,Kerala,285,Wayanad,4651,Peria VFPCK APMC,11.799091721522053,76.44369980802597
KL,Kerala,285,Wayanad,4652,Poothadi VFPCK APMC,11.669912146511637,75.71519976287473
KL,Kerala,285,Wayanad,1976,Pulpally APMC,11.815551871025779,76.03109716798
KL,Kerala,285,Wayanad,141,Sultan bathery APMC,11.759960237967922,76.33190027147786
KL,Kerala,285,Wayanad,4382,Sulthanbathery  VFPCK APMC,11.542812279546016,76.25955189667562
KL,Kerala,285,Wayanad,4653,Thariyode VFPCK APMC,11.603325653815297,76.19737132726911
KL,Kerala,285,Wayanad,4654,Thavinjal VFPCK APMC,11.87564312221245,75.59977086691252
KL,Kerala,285,Wayanad,4383,Thondernad  VFPCK APMC,11.65157459439577,76.30635454991999
KL,Kerala,285,Wayanad,4655,Vengapally VFPCK APMC,11.40512405347821,76.32875331946535
LD,Lakshadweep,286,Kavaratti,143,Kavaratti APMC,10.552387964383563,72.64110185208003
MP,Madhya Pradesh,287,Agar Malwa,4417,Agar(F&V) APMC,23.57916796989937,76.1409547094649
MP,Madhya Pradesh,287,Agar Malwa,4427,Badod(F&V) APMC,23.757820122702,75.82257395450507
MP,Madhya Pradesh,287,Agar Malwa,4512,Nalkheda(F&V) APMC,23.91228000956821,76.1513803091917
MP,Madhya Pradesh,287,Agar Malwa,4550,Soyatkalan(F&V) APMC,23.668742594058937,76.09002227600581
MP,Madhya Pradesh,287,Agar Malwa,4551,Susner(F&V) APMC,24.06343565869378,76.0620505735357
MP,Madhya Pradesh,288,Alirajpur,1228,Alirajpur APMC,22.26926114748336,74.35919376916712
MP,Madhya Pradesh,288,Alirajpur,3049,Alirajpur(F&V) APMC,22.303530222906403,74.11929570475566
MP,Madhya Pradesh,288,Alirajpur,4424,Anuppur(F&V) APMC,22.728466676256843,75.77447527270321
MP,Madhya Pradesh,288,Alirajpur,2356,Jobat APMC,22.377480309436073,74.62142456642134
MP,Madhya Pradesh,288,Alirajpur,4472,Jobat(F&V) APMC,22.396399717696777,74.55128897911133
MP,Madhya Pradesh,289,Anupur,2729,Anuppur APMC,23.076043985130642,81.72096468203144
MP,Madhya Pradesh,289,Anupur,3009,Jaithari APMC,22.983713059216402,81.59974054448887
MP,Madhya Pradesh,289,Anupur,3010,Kotma APMC,23.15576023184739,81.97828072204315
MP,Madhya Pradesh,290,Ashoknagar,177,Ashoknagar APMC,24.659515198392327,77.93781548753793
MP,Madhya Pradesh,290,Ashoknagar,3061,Ashoknagar(F&V) APMC,24.759575847433567,78.15142822685763
MP,Madhya Pradesh,290,Ashoknagar,3666,Chanderi APMC,24.733662927715073,78.28075755966884
MP,Madhya Pradesh,290,Ashoknagar,2655,Isagarh APMC,24.81484503416591,77.85257475914818
